,Green = Forecast (FCST),Gray = Actuals (ACT),"Note: Please do not sort this sheet, you may use filters",,,,,,,,,,,2,,Loading Factor,14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Click ""+"" to view weekly revenue",Loaded,"9,477,973","6,536,554","6,489,654","7,203,376","11,651,187","8,171,597","6,169,053","9,700,311","7,136,701","13,709,784","16,223,786","7,876,604","110,346,580","7,777,086","6,579,301","5,159,386","6,098,489","7,704,847","4,709,504","4,214,815","3,905,710","3,037,607","12,562,194","11,079,118","6,519,795","79,347,852","5,598,295","3,836,893","7,064,836","8,892,134","5,575,482","3,707,084","3,907,900","3,727,674","2,804,779","6,464,821","6,454,273","8,522,309","66,556,480","6,373,022","7,060,231","8,413,336","6,018,646","5,594,170","4,089,936","3,568,379","2,981,412","2,885,939","5,931,651","3,544,752","3,219,703","$59,681,178",,"2,058,369","1,172,580","1,162,726","1,331,996","1,074,636","998,364","894,380","790,054","544,900","586,143","510,162","332,691","11,457,002",,,,,,,,,,,,,,,,,,,,"19,515,773","18,512,840","11,158,132","30,161,107","16,500,024","18,174,700","10,440,353","21,441,403","21,846,589","15,702,753","9,435,731","12,696,106","4,393,675","3,404,995","2,229,335","1,428,996",,,,,,,"6,379,536","4,367,863","8,011,293","10,132,855","6,342,405","4,172,805","4,455,006","4,282,526","3,196,797","7,364,203","7,357,867","9,419,220","75,482,375","6,805,001","7,512,431","9,121,361","5,570,570","5,087,427","3,646,843","3,169,926","2,705,222","2,584,094","5,679,743","3,323,998","741,979","55,948,595",,,0,0,0,0,0,0,0,0,0,0,0,"296,209","296,209","481,047","536,233","469,842","448,076","506,743","443,093","398,453","276,190","301,846","251,908","220,754","2,477,724","6,811,908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unloaded,"9,477,973","6,536,554","6,489,654","7,203,376","11,651,187","8,171,597","6,169,053","9,700,311","7,136,701","13,709,784","16,223,786","7,876,604","110,346,580","7,777,086","6,579,301","5,159,386","6,098,489","7,704,847","4,709,504","4,214,815","3,905,710","3,037,607","12,562,194","11,079,118","6,519,795","79,347,852","5,598,295","3,836,893","7,064,836","8,892,134","5,575,482","3,707,084","3,907,900","3,727,674","2,804,779","6,464,821","6,454,273","8,522,309","66,556,480","6,373,022","7,060,231","8,413,336","5,279,514","4,907,167","3,587,663","3,130,157","2,615,274","2,531,526","5,203,203","3,109,432","2,824,301","55,034,825",,"1,805,587","1,028,579","1,019,935","1,168,417","942,663","875,757","784,544","693,030","477,983","514,161","447,510","291,835","10,050,001",,,,,,,,,,,,,,,,,,,,"19,509,151","18,508,031","11,166,790","30,151,033","16,454,993","18,112,337","10,468,710","21,436,402","21,864,837","13,774,344","8,276,957","11,136,935","3,854,101","2,986,838","1,955,557","1,253,505",,,,,,,"5,596,084","3,831,459","7,027,450","8,888,469","5,563,513","3,660,355","3,907,900","3,756,602","2,804,208","6,459,827","6,454,269","8,262,473","66,212,609","5,969,299","6,589,851","8,001,194","4,886,465","4,462,655","3,198,985","2,780,637","2,373,002","2,266,749","4,982,231","2,915,788","650,859","55,053,073",,,0,0,0,0,0,0,0,0,0,0,0,"259,833","259,833","421,971","470,380","412,142","393,049","444,512","388,678","349,520","242,272","264,777","220,972","193,644","2,173,442",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
black numbers = calculation or reference,blue numbers = hard-coded value / Input,,,,,,,Link to PMT Folder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,258,125 ","$271,451,208 ",$1 ,,,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,ACT/FCST,,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,,,,,,,,,,,,,,,,,,,,Actual,Actual,Actual,Actual,Actual,ACT/FCST,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,Forecast,,,,,,,ACT/FCST,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,Forecast From Actual,,,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,Forecast from Future Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Study Name,Site,Lead ID,Atom No.,PI,Protocol,Study Status,Sub Status,PMT Reference,Sponsor,CRO,Indication,Therapeutic area,Phase,Actual Randomization,Future Rando Goals,# of Patients - for FS Calc,Date of 1st Subject,Budget per Subject,Confidence Level,Factored Potential Revenue,1/2/2023,1/9/2023,1/16/2023,1/23/2023,1/30/2023,2/6/2023,2/13/2023,2/20/2023,2/27/2023,3/6/2023,3/13/2023,3/20/2023,3/27/2023,4/3/2023,4/10/2023,4/17/2023,4/24/2023,5/1/2023,5/8/2023,5/15/2023,5/22/2023,5/29/2023,6/5/2023,6/12/2023,6/19/2023,6/26/2023,7/3/2023,7/10/2023,7/17/2023,7/24/2023,7/31/2023,8/7/2023,8/14/2023,8/21/2023,8/28/2023,9/4/2023,9/11/2023,9/18/2023,9/25/2023,10/2/2023,10/9/2023,10/16/2023,10/23/2023,10/30/2023,11/6/2023,11/13/2023,11/20/2023,11/27/2023,12/4/2023,12/11/2023,12/18/2023,12/25/2023,1/1/2024,1/8/2024,1/15/2024,1/22/2024,1/29/2024,2/5/2024,2/12/2024,2/19/2024,2/26/2024,3/4/2024,3/11/2024,3/18/2024,3/25/2024,4/1/2024,4/8/2024,4/15/2024,4/22/2024,4/29/2024,5/6/2024,5/13/2024,5/20/2024,5/27/2024,6/3/2024,6/10/2024,6/17/2024,6/24/2024,7/1/2024,7/8/2024,7/15/2024,7/22/2024,7/29/2024,8/5/2024,8/12/2024,8/19/2024,8/26/2024,9/2/2024,9/9/2024,9/16/2024,9/23/2024,9/30/2024,10/7/2024,10/14/2024,10/21/2024,10/28/2024,11/4/2024,11/11/2024,11/18/2024,11/25/2024,12/2/2024,12/9/2024,12/16/2024,12/23/2024,12/30/2024,1/6/2025,1/13/2025,1/20/2025,1/27/2025,2/3/2025,2/10/2025,2/17/2025,2/24/2025,3/3/2025,3/10/2025,3/17/2025,3/24/2025,3/31/2025,4/7/2025,4/14/2025,4/21/2025,4/28/2025,5/5/2025,5/12/2025,5/19/2025,5/26/2025,6/2/2025,6/9/2025,6/16/2025,6/23/2025,6/30/2025,7/7/2025,7/14/2025,7/21/2025,7/28/2025,8/4/2025,8/11/2025,8/18/2025,8/25/2025,9/1/2025,9/8/2025,9/15/2025,9/22/2025,9/29/2025,10/6/2025,10/13/2025,10/20/2025,10/27/2025,11/3/2025,11/10/2025,11/17/2025,11/24/2025,12/1/2025,12/8/2025,12/15/2025,12/22/2025,12/29/2025,1/5/2026,1/12/2026,1/19/2026,1/26/2026,2/2/2026,2/9/2026,2/16/2026,2/23/2026,3/2/2026,3/9/2026,3/16/2026,3/23/2026,3/30/2026,4/6/2026,4/13/2026,4/20/2026,4/27/2026,5/4/2026,5/11/2026,5/18/2026,5/25/2026,6/1/2026,6/8/2026,6/15/2026,6/22/2026,6/29/2026,7/6/2026,7/13/2026,7/20/2026,7/27/2026,8/3/2026,8/10/2026,8/17/2026,8/24/2026,8/31/2026,9/7/2026,9/14/2026,9/21/2026,9/28/2026,10/5/2026,10/12/2026,10/19/2026,10/26/2026,11/2/2026,11/9/2026,11/16/2026,11/23/2026,11/30/2026,12/7/2026,12/14/2026,12/21/2026,12/28/2026,1/4/2027,1/11/2027,1/18/2027,1/25/2027,2/1/2027,2/8/2027,2/15/2027,2/22/2027,3/1/2027,3/8/2027,3/15/2027,3/22/2027,3/29/2027,4/5/2027,4/12/2027,4/19/2027,4/26/2027,5/3/2027,5/10/2027,5/17/2027,5/24/2027,5/31/2027,6/7/2027,6/14/2027,6/21/2027,6/28/2027,7/5/2027,7/12/2027,7/19/2027,7/26/2027,8/2/2027,8/9/2027,8/16/2027,8/23/2027,8/30/2027,9/6/2027,9/13/2027,9/20/2027,9/27/2027,10/4/2027,10/11/2027,10/18/2027,10/25/2027,11/1/2027,11/8/2027,11/15/2027,11/22/2027,11/29/2027,12/6/2027,12/13/2027,12/20/2027,12/27/2027,1/3/2028,1/10/2028,1/17/2028,1/24/2028,1/31/2028,2/7/2028,2/14/2028,2/21/2028,2/28/2028,3/6/2028,3/13/2028,3/20/2028,3/27/2028,4/3/2028,4/10/2028,4/17/2028,4/24/2028,5/1/2028,5/8/2028,5/15/2028,5/22/2028,5/29/2028,6/5/2028,6/12/2028,6/19/2028,6/26/2028,7/3/2028,7/10/2028,7/17/2028,7/24/2028,7/31/2028,8/7/2028,8/14/2028,8/21/2028,8/28/2028,9/4/2028,9/11/2028,9/18/2028,9/25/2028,10/2/2028,10/9/2028,10/16/2028,10/23/2028,10/30/2028,11/6/2028,11/13/2028,11/20/2028,11/27/2028,12/4/2028,12/11/2028,12/18/2028,12/25/2028,1/1/2029,1/8/2029,1/15/2029,1/22/2029,1/29/2029,2/5/2029,2/12/2029,2/19/2029,2/26/2029,3/5/2029,3/12/2029,3/19/2029,3/26/2029,4/2/2029,4/9/2029,4/16/2029,4/23/2029,4/30/2029,5/7/2029,5/14/2029,5/21/2029,5/28/2029,6/4/2029,6/11/2029,6/18/2029,6/25/2029,7/2/2029,7/9/2029,7/16/2029,7/23/2029,7/30/2029,8/6/2029,8/13/2029,8/20/2029,8/27/2029,9/3/2029,9/10/2029,9/17/2029,9/24/2029,10/1/2029,10/8/2029,10/15/2029,10/22/2029,10/29/2029,11/5/2029,11/12/2029,11/19/2029,11/26/2029,12/3/2029,12/10/2029,12/17/2029,12/24/2029,12/31/2029,Remaining,Remaining - 2028 Onwards,Total,Difference,,,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,2023 Total,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,2024 Total,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,2025 Total,Jan 2026,Feb 2026,Mar 2026,Apr 2026,May 2026,Jun 2026,Jul 2026,Aug 2026,Sep 2026,Oct 2026,Nov 2026,Dec 2026,2026 Total,,Jan 2027,Feb 2027,Mar 2027,Apr 2027,May 2027,Jun 2027,Jul 2027,Aug 2027,Sep 2027,Oct 2027,Nov 2027,Dec 2027,2027 Total,,,,,,,,,,,,,,,,,,,,2024 Q1,2024 Q2,2024 Q3,2024 Q4,2025 Q1,2025 Q2,2025 Q3,2025 Q4,2026 Q1,2026 Q2,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,Quaterly Figures,,,,,,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,2025 Total,Jan 2026,Feb 2026,Mar 2026,Apr 2026,May 2026,Jun 2026,Jul 2026,Aug 2026,Sep 2026,Oct 2026,Nov 2026,Dec 2026,2026 Total,,,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,2025 Total,Jan 2026,Feb 2026,Mar 2026,Apr 2026,May 2026,Jun 2026,Jul 2026,Aug 2026,Sep 2026,Oct 2026,Nov 2026,Dec 2026,2026 Total,,Actual vs Forecast Revenue Breakdown - WIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Psych / Non Psych,Estimated Potential Revenue,,Site Maturity Slicer Helper,Comments,PI Slicer Helper,Atom No. Helper,Therapeutic area,Vaccine/Non-Vaccine,Site Slicer Helper,Study Status,Sponsor Helper
Prior years closed studies adjustment,Tomball 13406,N/A,N/A,Dr. Kashif Ali,N/A,Closed,Closed,,Moderna,(No Info),,Vaccine-Other,,,,,12/31/2022,,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  3,218 ",  405 ,"  1,826 ","  (9,543)","  3,535 ",  4 ,"  2,890 ","  1,180 ","  (13,444)","  20,634 ","  8,991 ","  1,356 ","  21,052 ",  3 ,"  6,301 ",  318 ,  588 ,  (401),"  4,622 ","  3,443 ","  (9,725)","  (2,376)","  8,104 ",  (2),"  1,972 ","  12,847 ","  2,211 ","  5,434 ","  37,386 ","  3,665 ","  11,969 ","  46,729 ",,"  (28,928)",  571 ,"  4,994 ",  4 ,  3 ,"  84,038 ","  (18,248)",  - ,  - ,,,,,,,,,,"  (18,248)",,,,,,,,,,,,,,0,,Closed,Closed,#N/A,#N/A,#N/A,#N/A,,,100.00%,#N/A,#N/A,,,,,,,,"  6,622 ","  4,809 ","  (8,658)","  10,074 ","  45,031 ","  62,363 ","  (28,357)","  5,001 ","  (18,248)",  - ,  - ,  - ,  - ,  - ,  - ,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-Psych,$0 ,,ALL,,ALL,820,Vaccine-Other,Vaccine,ALL,Active,ALL
BEL | MR-100A-01-TD-3001,Bellaire,301,820,Dr. Teresa Becker,MR-100A-01-TD-3001,Closed,Pre-Closed,PMT TCDD,Mylan,Parexel,Contraception,Women's Health,Phase III,5,0,5,7/5/2022,"$13,504 ",100%,"$65,218 ",$413 ,$0 ,$0 ,"$2,309 ","$2,309 ","$2,309 ",$413 ,$0 ,$0 ,$0 ,"$1,128 ",$0 ,$0 ,$0 ,$0 ,$413 ,"$2,309 ","$2,309 ",$0 ,$0 ,$413 ,$0 ,$0 ,$413 ,"$1,448 ",$0 ,$439 ,"$1,102 ","$2,309 ",$0 ,$0 ,$0 ,"$3,412 ",$0 ,$0 ,$0 ,"$2,309 ",$0 ,"$4,619 ","$3,069 ",$0 ,"$2,723 ","$2,326 ",$0 ,$0 ,$0 ,"$1,102 ",$0 ,$827 ,"$2,550 ",$413 ,$0 ,$0 ,"$1,981 ",$413 ,$0 ,"$1,102 ","$1,102 ",$0 ,$413 ,$0 ,"$1,621 ",$0 ,$0 ,$0 ,$0 ,$413 ,$0 ,$0 ,$0 ,"$1,102 ","$1,102 ","$1,128 ",$0 ,$0 ,$0 ,$0 ,$0 ,$827 ,$0 ,$0 ,"$1,541 ",$0 ,$0 ,$0 ,$827 ,$0 ,$0 ,"$1,102 ","$1,621 ",$771 ,$0 ,$0 ,"$2,035 ",$0 ,"$1,102 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$1,621 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$65,218 ",($0),5,  - ,"  5,885 ","  (4,403)","  1,128 ","  (1,760)","  13,157 ",  (307),"  4,368 ","  3,838 ","  5,714 ","  9,121 ","  1,102 ","  3,790 ","  41,633 ","  2,394 ","  2,618 ","  3,773 ",  413 ,"  3,333 ",  - ,"  2,368 ",  827 ,"  3,582 ","  3,540 ",  748 ,"  1,680 ","  25,276 ",  - ,  - ,"  4,500 ","  1,950 ",  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,"  6,450 ",  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,,0,0,0,0,0,0,0,0,0,0,0,0,0,,Closed,Pre-Closed,Closed,Pre-Closed,TRUE,TRUE,,,100.00%,0.00%,FALSE,,,,,,,,"  8,785 ","  3,746 ","  6,777 ","  5,968 ","  4,500 ","  1,950 ",  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,,,,,,,  - ,  - ,"  4,500 ","  1,950 ",  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,"  6,450 ",  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-Psych,"$65,218 ",,ALL,,ALL,820,Women's Health,Non-Vaccine,ALL,Active,ALL
